股票代码,股票简称,个股热度[20251224],个股热度排名[20251224],market_code,code,最新价,最新涨跌幅
301161.SZ,唯万密封,2793.0,3415,33,301161,33.39,0.39085989176188385
001282.SZ,三联锻造,2792.0,3416,33,001282,20.4,1.5936254980079696
601799.SH,星宇股份,2791.0,3417,17,601799,123.0,0.9686422590707658
300596.SZ,利安隆,2790.5,3419,33,300596,43.56,-0.9324539458721779
301507.SZ,民生健康,2790.5,3418,33,301507,15.54,-1.3959390862944203
688596.SH,正帆科技,2789.0,3420,17,688596,30.9,0.5532053368044196
002809.SZ,红墙股份,2786.0,3422,33,002809,10.75,1.2241054613936044
600688.SH,上海石化,2786.0,3421,17,600688,2.68,1.1320754716981227
600333.SH,长春燃气,2782.5,3423,17,600333,5.67,0.3539823008849482
002535.SZ,林州重机,2781.5,3424,33,002535,3.79,1.6085790884718514
603898.SH,好莱客,2779.5,3425,17,603898,13.22,-0.750750750750748
002043.SZ,兔宝宝,2774.0,3426,33,002043,14.08,0.571428571428572
002075.SZ,沙钢股份,2772.5,3427,33,002075,5.68,0.3533568904593564
600643.SH,爱建集团,2772.0,3428,17,600643,5.39,2.0833333333333224
002333.SZ,罗普斯金,2771.5,3429,33,002333,5.75,-0.5190311418685164
002978.SZ,安宁股份,2768.0,3430,33,002978,32.06,0.0
000709.SZ,河钢股份,2765.5,3431,33,000709,2.33,0.8658008658008666
002973.SZ,侨银股份,2764.5,3433,33,002973,13.66,2.7067669172932285
300171.SZ,东富龙,2764.5,3432,33,300171,15.52,0.12903225806451338
300582.SZ,英飞特,2763.5,3434,33,300582,14.99,2.9532967032967012
603150.SH,万朗磁塑,2762.0,3435,17,603150,40.13,1.415213545615371
301207.SZ,华兰疫苗,2759.5,3436,33,301207,19.3,1.5789473684210564
600197.SH,伊力特,2759.0,3437,17,600197,14.06,0.14245014245015208
002785.SZ,万里石,2758.5,3439,33,002785,33.84,1.0752688172043208
605011.SH,杭州热电,2758.5,3438,17,605011,20.16,0.498504486540386
300197.SZ,节能铁汉,2758.0,3440,33,300197,1.78,1.1363636363636374
000402.SZ,金融街,2755.5,3441,33,000402,2.75,0.3649635036496272
002107.SZ,沃华医药,2754.0,3443,33,002107,6.17,0.48859934853420606
002574.SZ,明牌珠宝,2754.0,3442,33,002574,5.64,0.0
600075.SH,新疆天业,2752.5,3444,17,600075,4.76,0.6342494714587602
600523.SH,贵航股份,2748.0,3445,17,600523,15.11,1.6823687752355316
603949.SH,雪龙集团,2744.0,3446,17,603949,18.12,-0.6034009873834307
603016.SH,新宏泰,2742.5,3447,17,603016,27.58,1.2853470437017915
002042.SZ,华孚时尚,2740.5,3448,33,002042,4.14,0.975609756097562
002962.SZ,五方光电,2740.0,3449,33,002962,14.3,1.1315417256011324
002556.SZ,辉隆股份,2739.0,3450,33,002556,5.96,0.5059021922428373
300770.SZ,新媒股份,2738.0,3452,33,300770,43.05,0.7017543859649056
688707.SH,振华新材,2738.0,3451,17,688707,13.7,1.934523809523808
301479.SZ,弘景光电,2730.5,3453,33,301479,86.8,0.2541002541002528
000026.SZ,飞亚达,2727.5,3454,33,000026,15.15,0.19841269841270595
600636.SH,*ST国化,2726.5,3455,22,600636,8.79,3.9007092198581357
002345.SZ,潮宏基,2723.5,3456,33,002345,12.92,0.15503875968991918
002586.SZ,ST围海,2723.0,3457,33,002586,4.35,0.9280742459396761
603317.SH,天味食品,2722.0,3458,17,603317,12.54,-1.6470588235294183
300057.SZ,万顺新材,2720.5,3460,33,300057,5.78,1.2259194395796897
603370.SH,华新精科,2720.5,3459,17,603370,46.37,0.4549393414211457
688114.SH,华大智造,2716.0,3461,17,688114,62.66,-0.460683081810971
300673.SZ,佩蒂股份,2713.5,3462,33,300673,18.4,-1.3933547695605657
688578.SH,艾力斯,2712.5,3463,17,688578,105.1,0.6994347034588385
301027.SZ,华蓝集团,2711.5,3464,33,301027,18.0,2.56410256410256
301126.SZ,达嘉维康,2708.5,3465,33,301126,12.83,-0.8500772797527004
300472.SZ,*ST新元,2708.0,3466,33,300472,7.95,-3.284671532846721
002528.SZ,ST英飞拓,2706.5,3467,33,002528,2.88,0.0
300205.SZ,*ST天喻,2706.0,3468,33,300205,4.15,4.534005037783379
002908.SZ,德生科技,2698.5,3469,33,002908,9.39,1.5135135135135196
300550.SZ,和仁科技,2698.0,3470,33,300550,14.28,2.881844380403448
000690.SZ,宝新能源,2697.5,3471,33,000690,4.37,0.4597701149425394
001239.SZ,永达股份,2693.0,3472,33,001239,16.37,0.6765067650676471
300687.SZ,赛意信息,2691.0,3473,33,300687,21.93,1.0133578995854393
300051.SZ,琏升科技,2687.5,3474,33,300051,6.56,1.2345679012345552
300158.SZ,振东制药,2685.0,3475,33,300158,5.99,1.1824324324324373
600305.SH,恒顺醋业,2682.5,3476,17,600305,7.99,-0.24968789013732304
000429.SZ,粤高速A,2680.0,3477,33,000429,11.8,0.7685738684884701
300141.SZ,和顺电气,2676.0,3478,33,300141,11.55,0.34752389226760144
601000.SH,唐山港,2674.0,3479,17,601000,3.86,0.5208333333333338
300862.SZ,蓝盾光电,2672.0,3480,33,300862,22.63,1.616524472384371
000912.SZ,泸天化,2671.0,3481,33,000912,4.2,0.7194244604316606
002076.SZ,*ST星光,2670.0,3482,33,002076,2.09,0.4807692307692205
688116.SH,天奈科技,2669.0,3483,17,688116,47.62,1.7956391620350498
688299.SH,长阳科技,2666.0,3484,17,688299,17.33,0.5803830528148454
600530.SH,交大昂立,2661.5,3485,17,600530,6.56,-1.204819277108435
001222.SZ,源飞宠物,2660.0,3486,33,001222,23.82,-0.3764115432873269
000655.SZ,金岭矿业,2658.5,3487,33,000655,9.38,0.10672358591250335
300878.SZ,维康药业,2658.0,3488,33,300878,25.07,2.8723840787853887
300705.SZ,九典制药,2655.5,3491,33,300705,15.38,0.13020833333334214
300847.SZ,中船汉光,2655.5,3490,33,300847,17.02,1.4302741358760336
688165.SH,埃夫特,2655.5,3489,17,688165,20.15,1.664984863773957
600714.SH,金瑞矿业,2653.5,3492,17,600714,12.54,-1.1041009463722442
001395.SZ,亚联机械,2652.0,3493,33,001395,45.4,0.6651884700665125
603010.SH,万盛股份,2650.0,3494,17,603010,10.64,0.3773584905660465
001896.SZ,豫能控股,2649.5,3497,33,001896,5.43,0.5555555555555437
002831.SZ,裕同科技,2649.5,3496,33,002831,29.04,2.2535211267605657
603378.SH,亚士创能,2649.5,3495,17,603378,6.61,-0.45180722891565306
002911.SZ,佛燃能源,2648.5,3500,33,002911,12.33,1.3147082990961392
603385.SH,惠达卫浴,2648.5,3498,17,603385,6.96,1.3100436681222687
603379.SH,三美股份,2648.5,3499,17,603379,58.68,-0.20408163265305687
301152.SZ,天力锂能,2648.0,3501,33,301152,31.32,-0.19120458891012979
301300.SZ,远翔新材,2647.0,3502,33,301300,42.82,-1.359133840128994
603836.SH,海程邦达,2643.5,3503,17,603836,14.02,0.07137758743754309
600107.SH,ST尔雅,2643.0,3505,22,600107,6.89,-4.03899721448468
600116.SH,三峡水利,2643.0,3504,17,600116,6.53,-0.15290519877675515
301181.SZ,标榜股份,2639.5,3506,33,301181,37.9,0.3973509933774797
603037.SH,凯众股份,2639.0,3507,17,603037,13.5,0.8215085884988755
300910.SZ,瑞丰新材,2638.5,3508,33,300910,59.59,0.641783482519849
000550.SZ,江铃汽车,2636.0,3511,33,000550,18.61,0.3234501347708826
300235.SZ,方直科技,2636.0,3510,33,300235,16.3,1.9387116948092589
301016.SZ,雷尔伟,2636.0,3509,33,301016,19.97,0.5032712632108599
600727.SH,鲁北化工,2634.5,3512,17,600727,6.86,0.43923865300146775
600249.SH,两面针,2634.0,3513,17,600249,6.12,0.6578947368421059
300284.SZ,苏交科,2629.0,3514,33,300284,7.78,0.9079118028534408
002380.SZ,科远智慧,2626.5,3517,33,002380,27.18,0.74128984432913
603233.SH,大参林,2626.5,3516,17,603233,17.97,0.2790178571428413
688153.SH,唯捷创芯,2626.5,3515,17,688153,37.39,2.0190995907230613
300032.SZ,金龙机电,2626.0,3518,33,300032,5.19,0.7766990291262142
600239.SH,云南城投,2623.5,3519,17,600239,2.41,0.0
603683.SH,晶华新材,2623.0,3520,17,603683,26.78,-0.9615384615384542
600657.SH,信达地产,2622.5,3521,17,600657,3.51,0.0
600017.SH,日照港,2622.0,3522,17,600017,3.02,0.0
603801.SH,志邦家居,2620.0,3523,17,603801,9.22,0.43572984749456345
300700.SZ,岱勒新材,2617.0,3524,33,300700,12.97,0.07716049382715884
301230.SZ,泓博医药,2615.5,3525,33,301230,29.88,-1.0596026490066235
002290.SZ,禾盛新材,2614.5,3527,33,002290,42.28,1.4395393474088325
600846.SH,同济科技,2614.5,3526,17,600846,13.8,-0.7907979870596652
300809.SZ,华辰装备,2614.0,3528,33,300809,35.39,-0.11289867344058467
301127.SZ,武汉天源,2612.0,3530,33,301127,15.28,-0.5855562784645404
301560.SZ,众捷汽车,2612.0,3529,33,301560,34.88,0.8675534991324588
002566.SZ,益盛药业,2610.5,3531,33,002566,7.77,0.5174644243208169
300840.SZ,酷特智能,2609.0,3533,33,300840,16.03,1.7131979695431558
600929.SH,雪天盐业,2609.0,3532,17,600929,5.77,0.34782608695651435
300481.SZ,濮阳惠成,2607.0,3534,33,300481,15.77,0.19059720457432885
688765.SH,禾元生物,2606.5,3535,17,688765,69.71,0.316592315441069
688221.SH,前沿生物,2600.0,3536,17,688221,19.78,-3.134182174338886
000096.SZ,广聚能源,2599.5,3538,33,000096,10.21,0.3933136676499599
688262.SH,国芯科技,2599.5,3537,17,688262,29.21,1.5646731571627235
688522.SH,纳睿雷达,2598.5,3539,17,688522,38.61,4.0981396602857805
000635.SZ,英力特,2598.0,3540,33,000635,9.26,-1.1739594450373474
300052.SZ,ST中青宝,2597.0,3541,33,300052,12.18,2.267002518891684
301365.SZ,矩阵股份,2593.0,3542,33,301365,25.26,-1.0963194988253626
300292.SZ,吴通控股,2592.5,3543,33,300292,4.54,0.8888888888888897
603066.SH,音飞储存,2591.0,3544,17,603066,10.82,1.1214953271028132
300579.SZ,数字认证,2588.5,3545,33,300579,28.33,0.6394316163410292
300569.SZ,天能重工,2588.5,3546,33,300569,5.8,1.221640488656185
600548.SH,深高速,2587.0,3547,17,600548,8.92,0.0
301228.SZ,实朴检测,2586.0,3548,33,301228,40.36,-3.491152558584411
601083.SH,锦江航运,2585.0,3549,17,601083,11.49,-0.173761946133793
002606.SZ,大连电瓷,2584.0,3550,33,002606,8.97,1.5855039637599158
300340.SZ,科恒股份,2582.5,3551,33,300340,12.46,0.4838709677419395
300279.SZ,和晶科技,2581.5,3552,33,300279,7.08,2.906976744186049
300967.SZ,晓鸣股份,2579.5,3553,33,300967,19.13,-0.5717255717255688
000726.SZ,鲁泰A,2578.5,3555,33,000726,7.19,0.9831460674157343
600640.SH,国脉文化,2578.5,3554,17,600640,12.3,0.24449877750612176
301307.SZ,美利信,2577.0,3556,33,301307,37.31,2.219178082191787
688372.SH,伟测科技,2574.5,3557,17,688372,103.3,0.780487804878046
002041.SZ,登海种业,2574.0,3558,33,002041,9.47,-0.10548523206750829
002101.SZ,广东鸿图,2561.5,3559,33,002101,12.14,0.830564784053168
002386.SZ,天原股份,2558.5,3560,33,002386,5.46,-0.18281535648994127
688509.SH,正元地信,2557.0,3561,17,688509,5.05,3.4836065573770476
600653.SH,申华控股,2553.5,3562,17,600653,1.93,-0.5154639175257737
000090.SZ,天健集团,2553.0,3565,33,000090,3.73,0.539083557951483
300195.SZ,长荣股份,2553.0,3564,33,300195,8.22,0.9828009828009836
601330.SH,绿色动力,2553.0,3563,17,601330,6.81,0.4424778761061852
600720.SH,中交设计,2552.0,3566,17,600720,7.38,0.1356852103120731
000711.SZ,ST京蓝,2550.5,3567,33,000711,1.73,0.5813953488372098
601928.SH,凤凰传媒,2547.5,3568,17,601928,10.09,1.0010010010009973
301091.SZ,深城交,2547.0,3569,33,301091,25.91,1.9677292404565132
000659.SZ,珠海中富,2545.5,3571,33,000659,3.1,0.6493506493506499
603833.SH,欧派家居,2545.5,3570,17,603833,52.51,0.49760765550238856
300261.SZ,雅本化学,2542.5,3573,33,300261,6.75,0.8968609865470794
603262.SH,技源集团,2542.5,3572,17,603262,28.17,0.6071428571428632
688308.SH,欧科亿,2541.5,3574,17,688308,31.18,0.1928020565552658
002997.SZ,瑞鹄模具,2541.0,3575,33,002997,36.78,0.8223684210526433
688187.SH,时代电气,2540.0,3576,17,688187,50.7,1.4811849479583707
688093.SH,世华科技,2539.0,3577,17,688093,36.65,3.883219954648519
601098.SH,中南传媒,2537.5,3578,17,601098,11.11,0.6340579710144953
002857.SZ,三晖电气,2535.5,3579,33,002857,20.93,0.4318618042226481
600935.SH,华塑股份,2534.0,3580,17,600935,2.47,0.0
603391.SH,力聚热能,2533.0,3581,17,603391,67.91,2.6916679268108292
603666.SH,亿嘉和,2532.0,3582,17,603666,29.69,0.7465218866644127
300938.SZ,信测标准,2531.0,3583,33,300938,31.9,-2.0270270270270383
300894.SZ,火星人,2526.5,3584,33,300894,11.34,1.250000000000005
600273.SH,嘉化能源,2522.0,3585,17,600273,8.38,0.6002400960384239
688401.SH,路维光电,2520.0,3586,17,688401,51.44,1.8815607050901084
002793.SZ,罗欣药业,2519.5,3587,33,002793,4.95,0.20242914979756652
600303.SH,曙光股份,2514.0,3589,17,600303,3.29,0.30487804878049485
688200.SH,华峰测控,2514.0,3588,17,688200,188.0,1.2931034482758652
603281.SH,江瀚新材,2508.0,3590,17,603281,28.07,1.0439164866810624
300329.SZ,海伦钢琴,2496.0,3592,33,300329,15.75,3.0759162303664964
300871.SZ,回盛生物,2496.0,3591,33,300871,20.7,-0.1447178002894411
002258.SZ,利尔化学,2495.5,3593,33,002258,13.07,0.07656967840734906
300267.SZ,尔康制药,2494.0,3595,33,300267,3.53,-0.8426966292134901
603638.SH,艾迪精密,2494.0,3594,17,603638,18.7,0.9174311926605404
300291.SZ,百纳千成,2489.5,3596,33,300291,,
300127.SZ,银河磁体,2488.5,3597,33,300127,30.36,0.5631003643590532
301116.SZ,益客食品,2488.0,3598,33,301116,11.41,-1.2975778546712833
002623.SZ,亚玛顿,2487.0,3599,33,002623,18.14,2.024746906636667
300247.SZ,融捷健康,2486.5,3601,33,300247,4.84,-0.2061855670103049
605016.SH,百龙创园,2486.5,3600,17,605016,21.4,-1.0633379565418422
300768.SZ,迪普科技,2482.0,3602,33,300768,18.75,0.9693053311793199
688301.SH,奕瑞科技,2481.5,3603,17,688301,102.61,-1.5070071030908114
300908.SZ,仲景食品,2480.5,3604,33,300908,28.87,1.6549295774647974
003006.SZ,百亚股份,2479.0,3605,33,003006,20.93,-0.6172839506172793
002095.SZ,生意宝,2478.0,3606,33,002095,17.79,0.6221719457013543
301089.SZ,拓新药业,2477.5,3607,33,301089,28.85,-0.6884681583476739
300226.SZ,上海钢联,2476.5,3608,33,300226,23.86,1.016088060965277
002901.SZ,大博医疗,2474.0,3609,33,002901,49.34,-0.5442451118725983
300781.SZ,因赛集团,2470.5,3610,33,300781,32.56,0.9925558312655095
603095.SH,越剑智能,2469.5,3612,17,603095,14.51,1.0445682451253506
688357.SH,建龙微纳,2469.5,3611,17,688357,33.59,4.968750000000011
002591.SZ,恒大高新,2468.5,3613,33,002591,6.65,0.7575757575757683
603903.SH,中持股份,2464.5,3614,17,603903,14.55,1.182197496522948
920522.BJ,纳科诺尔,2463.0,3615,151,920522,60.56,3.4329632792485145
600382.SH,广东明珠,2462.0,3616,17,600382,7.17,0.0
300307.SZ,慈星股份,2461.0,3618,33,300307,7.04,0.7153075822603694
603279.SH,景津装备,2461.0,3617,17,603279,15.76,0.19071837253655027
688097.SH,博众精工,2460.5,3619,17,688097,34.21,2.058472553699277
301285.SZ,鸿日达,2460.0,3620,33,301285,68.67,-0.8804849884526551
688303.SH,大全能源,2458.5,3621,17,688303,27.16,0.5925925925925931
002705.SZ,新宝股份,2457.5,3623,33,002705,14.31,0.21008403361345335
603180.SH,金牌家居,2457.5,3622,17,603180,20.8,1.0689990281827135
603368.SH,柳药集团,2456.5,3625,17,603368,18.1,-0.11037527593818748
688312.SH,燕麦科技,2456.5,3624,17,688312,33.25,2.718566573988269
603655.SH,朗博科技,2452.5,3626,17,603655,37.6,2.2016852405545047
600969.SH,郴电国际,2451.0,3627,17,600969,9.59,0.7352941176470619
603065.SH,宿迁联盛,2450.5,3628,17,603065,8.38,0.9638554216867478
002907.SZ,华森制药,2448.0,3629,33,002907,14.97,-0.13342228152101115
300466.SZ,赛摩智能,2444.0,3630,33,300466,9.71,2.2105263157894828
603677.SH,奇精机械,2442.5,3632,17,603677,17.9,0.22396416573347788
603786.SH,科博达,2442.5,3631,17,603786,72.09,0.6140963014654539
000631.SZ,顺发恒能,2441.5,3634,33,000631,3.28,0.613496932515338
603600.SH,永艺股份,2441.5,3633,17,603600,12.39,0.813669650122062
002005.SZ,ST德豪,2440.0,3635,33,002005,2.53,-3.065134099616861
601686.SH,友发集团,2436.5,3636,17,601686,6.42,1.102362204724414
002608.SZ,江苏国信,2436.0,3637,33,002608,7.77,-0.3846153846153878
002588.SZ,史丹利,2435.0,3640,33,002588,9.82,-0.20325203252032087
600892.SH,*ST大晟,2435.0,3639,22,600892,3.44,3.927492447129906
603569.SH,长久物流,2435.0,3638,17,603569,7.68,-0.13003901170351984
600088.SH,中视传媒,2432.0,3641,17,600088,16.08,0.7518796992481043
002712.SZ,思美传媒,2430.5,3642,33,002712,5.3,0.7604562737642593
603538.SH,美诺华,2430.0,3643,17,603538,19.82,0.1515917129863625
300382.SZ,斯莱克,2429.5,3645,33,300382,15.71,1.748704663212444
301439.SZ,泓淋电力,2429.5,3644,33,301439,15.25,2.006688963210707
300163.SZ,先锋新材,2427.0,3646,33,300163,4.14,0.975609756097562
300911.SZ,亿田智能,2426.5,3647,33,300911,34.83,3.815201192250376
688708.SH,佳驰科技,2425.0,3648,17,688708,58.28,2.9681978798586566
603223.SH,恒通股份,2422.0,3649,17,603223,9.6,1.2658227848101182
600098.SH,广州发展,2420.5,3650,17,600098,6.77,0.14792899408283708
600325.SH,华发股份,2418.5,3651,17,600325,4.33,0.23148148148147654
688667.SH,菱电电控,2416.0,3652,17,688667,69.75,4.0268456375838975
603196.SH,日播时尚,2414.0,3653,17,603196,25.51,1.8769968051118309
600452.SH,涪陵电力,2413.5,3654,17,600452,9.4,-0.21231422505307404
600123.SH,兰花科创,2410.0,3655,17,600123,5.92,0.509337860780989
600396.SH,华电辽能,2409.0,3656,17,600396,2.93,0.34246575342466545
002294.SZ,信立泰,2408.5,3657,33,002294,56.58,-0.38732394366196987
301209.SZ,联合化学,2407.0,3658,33,301209,104.14,1.699218749999995
000819.SZ,岳阳兴长,2404.5,3659,33,000819,17.05,1.3071895424836746
688408.SH,中信博,2402.5,3660,17,688408,43.35,0.8608655188459855
300039.SZ,上海凯宝,2401.0,3661,33,300039,6.13,0.4918032786885287
002367.SZ,康力电梯,2399.0,3663,33,002367,7.53,0.4000000000000033
300882.SZ,万胜智能,2399.0,3662,33,300882,19.02,2.313071543840773
600496.SH,精工钢构,2397.0,3664,17,600496,4.28,-0.23310023310022812
300571.SZ,平治信息,2396.0,3665,33,300571,27.33,1.6741071428571404
600381.SH,*ST春天,2393.5,3666,22,600381,4.22,-2.9885057471264345
000539.SZ,粤电力A,2386.5,3667,33,000539,4.58,0.6593406593406649
603822.SH,ST嘉澳,2385.0,3668,22,603822,91.36,0.8388520971302486
688538.SH,和辉光电,2383.0,3669,17,688538,2.68,1.1320754716981227
001219.SZ,青岛食品,2381.0,3670,33,001219,14.5,-1.8280297901150953
002856.SZ,美芝股份,2379.0,3671,33,002856,11.72,-1.5126050420168042
601003.SH,柳钢股份,2378.5,3672,17,601003,4.99,0.20080321285140132
920799.BJ,艾融软件,2378.0,3673,151,920799,46.27,0.49956559513467413
920445.BJ,龙竹科技,2378.0,3674,151,920445,12.8,-0.23382696804364272
002778.SZ,中晟高科,2375.5,3677,33,002778,21.01,1.2530120481927787
300592.SZ,华凯易佰,2375.5,3676,33,300592,10.86,0.27700831024930156
301281.SZ,科源制药,2375.5,3675,33,301281,28.68,0.4905395935529102
603889.SH,新澳股份,2374.5,3678,17,603889,7.67,1.4550264550264593
600064.SH,南京高科,2374.0,3679,17,600064,8.31,0.48367593712213935
002861.SZ,瀛通通讯,2372.0,3680,33,002861,18.36,0.38272279934390535
002768.SZ,国恩股份,2371.5,3681,33,002768,51.27,-0.4852484472049689
002551.SZ,尚荣医疗,2370.0,3682,33,002551,3.68,0.0
300802.SZ,矩子科技,2369.0,3684,33,300802,18.78,2.065217391304362
600817.SH,宇通重工,2369.0,3683,17,600817,11.24,0.9883198562443793
002283.SZ,天润工业,2366.5,3685,33,002283,6.12,0.6578947368421059
600968.SH,海油发展,2366.0,3686,17,600968,3.84,-0.2597402597402657
002950.SZ,奥美医疗,2361.5,3688,33,002950,11.23,0.0
300332.SZ,天壕能源,2361.5,3687,33,300332,5.35,1.1342155009451722
300271.SZ,华宇软件,2360.5,3689,33,300271,7.2,0.41841004184100766
600425.SH,青松建化,2360.0,3690,17,600425,4.28,0.46948356807512825
000902.SZ,新洋丰,2358.5,3691,33,000902,15.93,0.06281407035175746
688206.SH,概伦电子,2354.5,3692,17,688206,35.59,2.211372774267671
600269.SH,赣粤高速,2352.0,3693,17,600269,5.24,0.5758157389635364
688248.SH,南网科技,2348.0,3694,17,688248,44.8,2.6816410726564164
000552.SZ,甘肃能化,2347.5,3695,33,000552,2.35,0.42735042735043727
600379.SH,宝光股份,2345.0,3696,17,600379,11.9,1.6225448334756574
300691.SZ,联合光电,2343.5,3697,33,300691,17.21,1.71394799054373
301528.SZ,多浦乐,2342.5,3698,33,301528,66.89,1.764795375019012
002628.SZ,成都路桥,2342.0,3700,33,002628,4.11,0.24390243902440673
605089.SH,味知香,2342.0,3699,17,605089,25.8,0.11641443538999277
301508.SZ,中机认检,2337.0,3701,33,301508,31.43,2.511415525114154
000705.SZ,浙江震元,2336.0,3702,33,000705,9.29,-0.5353319057815922
002577.SZ,雷柏科技,2333.0,3703,33,002577,17.88,1.5332197614991459
603111.SH,康尼机电,2332.5,3704,17,603111,7.01,0.8633093525179799
002918.SZ,蒙娜丽莎,2331.0,3705,33,002918,14.16,0.212314225053074
300831.SZ,派瑞股份,2329.0,3706,33,300831,13.04,1.085271317829448
